state,grade,level,standard_id,standard_text,lesson_id,lesson_title,ref_type,is_flagged,raw_ref,source_file
ccss,K,standard,K.CC.B.4.c,Understand that each successive number name refers to a quantity that is one larger.,GK-M3-L22,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M3 Lesson 22: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.4.c,Understand that each successive number name refers to a quantity that is one larger.,GK-M4-L17,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M4 Lesson 17: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.4.c,Understand that each successive number name refers to a quantity that is one larger.,GK-M5-L27,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M5 Lesson 27: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.4.c,Understand that each successive number name refers to a quantity that is one larger.,GK-M6-L13,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M6 Lesson 13: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.4.c,Understand that each successive number name refers to a quantity that is one larger.,GK-M6-L24,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M6 Lesson 24: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.4.c,Understand that each successive number name refers to a quantity that is one larger.,GK-M6-L4,Order numerals 0–20.,lesson,FALSE,K M6 Lesson 4: Order numerals 0–20.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L10,Count out a group of objects to match a numeral.,lesson,FALSE,K M1 Lesson 10: Count out a group of objects to match a numeral.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L19,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M1 Lesson 19: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L20,Count objects in 5-group and array configurations and match to a numeral.,lesson,FALSE,K M1 Lesson 20: Count objects in 5-group and array configurations and match to a numeral.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L21,Count sets in circular configurations and match to a numeral.,lesson,FALSE,K M1 Lesson 21: Count sets in circular configurations and match to a numeral.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L22,Count sets in scattered configurations and match to a numeral.,lesson,FALSE,K M1 Lesson 22: Count sets in scattered configurations and match to a numeral.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L24,Count out a group of objects to match a numeral.,lesson,FALSE,K M1 Lesson 24: Count out a group of objects to match a numeral.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L3,Classify objects into two categories and count.,lesson,FALSE,K M1 Lesson 3: Classify objects into two categories and count.,Connecticut grade K Alignment Guide.docx
ccss,K,standard,K.CC.B.5,"Count to answer “how many?” questions about as many as 20 things arranged in a line, a rectangular array, or a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",GK-M1-L33,"Organize, count, and represent a collection of objects.",lesson,FALSE,"K M1 Lesson 33: Organize, count, and represent a collection of objects.",Connecticut grade K Alignment Guide.docx
